gameId,minute,type,team,player,text
760425,26',End Delay,Netherlands,,Delay over. They are ready to continue.
760425,26',End Delay,Japan,,
760425,31',Start Delay,Japan,,
760425,31',Start Delay,Netherlands,,Delay in match (Netherlands).
760425,31',End Delay,Japan,,
760425,31',End Delay,Netherlands,,Delay over. They are ready to continue.
760425,45'+3',Halftime,,,"First Half ends, Netherlands 0, Japan 0."
760425,45',Start 2nd Half,,,"Second Half begins Netherlands 0, Japan 0."
760425,51',Goal - Header,Netherlands,Virgil van Dijk,"Goal! Netherlands 1, Japan 0. Virgil van Dijk (Netherlands) header from the centre of the box to the bottom right corner. Assisted by Ryan Gravenberch with a cross following a set piece situation."
760425,57',Goal,Japan,Keito Nakamura,"Goal! Netherlands 1, Japan 1. Keito Nakamura (Japan) right footed shot from outside the box to the bottom left corner. Assisted by Takefusa Kubo."
760425,61',Yellow Card,Netherlands,Crysencio Summerville,Crysencio Summerville (Netherlands) is shown the yellow card for a bad foul.
760425,64',Goal,Netherlands,Crysencio Summerville,"Goal! Netherlands 2, Japan 1. Crysencio Summerville (Netherlands) left footed shot from the right side of the box to the bottom left corner. Assisted by Ryan Gravenberch."
760425,66',Substitution,Japan,Junya Ito,"Substitution, Japan. Junya Ito replaces Daizen Maeda."
760425,67',Start Delay,Netherlands,,Delay in match for a drinks break.
760425,67',Start Delay,Japan,,
760425,69',End Delay,Netherlands,,Delay over. They are ready to continue.
760425,69',End Delay,Japan,,
760425,70',Substitution,Netherlands,Memphis Depay,"Substitution, Netherlands. Memphis Depay replaces Donyell Malen."
760425,70',Substitution,Netherlands,Teun Koopmeiners,"Substitution, Netherlands. Teun Koopmeiners replaces Crysencio Summerville."
760425,70',Substitution,Netherlands,Quinten Timber,"Substitution, Netherlands. Quinten Timber replaces Tijjani Reijnders."
760425,72',Start Delay,Japan,,Delay in match because of an injury Takefusa Kubo (Japan).
760425,72',Start Delay,Netherlands,,
760425,72',End Delay,Japan,,Delay over. They are ready to continue.
760425,72',End Delay,Netherlands,,
760425,75',Substitution,Japan,Yukinari Sugawara,"Substitution, Japan. Yukinari Sugawara replaces Ritsu Doan."
760425,75',Substitution,Japan,Takehiro Tomiyasu,"Substitution, Japan. Takehiro Tomiyasu replaces Tsuyoshi Watanabe."
760425,75',Substitution,Japan,Koki Ogawa,"Substitution, Japan. Koki Ogawa replaces Takefusa Kubo because of an injury."
760425,81',Substitution,Netherlands,Nathan Aké,"Substitution, Netherlands. Nathan Aké replaces Ryan Gravenberch."
760425,83',Yellow Card,Netherlands,Memphis Depay,Memphis Depay (Netherlands) is shown the yellow card for a bad foul.
760425,84',Substitution,Japan,Kento Shiogai,"Substitution, Japan. Kento Shiogai replaces Ayase Ueda."
760425,85',Substitution,Netherlands,Brian Brobbey,"Substitution, Netherlands. Brian Brobbey replaces Cody Gakpo."
760425,89',Goal - Header,Japan,Daichi Kamada,"Goal! Netherlands 2, Japan 2. Daichi Kamada (Japan) header from the centre of the box to the top right corner. Assisted by Koki Ogawa following a corner."
760425,90',Start Delay,Netherlands,,Delay in match (Netherlands).
760425,90',Start Delay,Japan,,
760425,90',End Delay,Netherlands,,Delay over. They are ready to continue.
760425,90',End Delay,Japan,,
760425,90'+1',Yellow Card,Netherlands,Micky van de Ven,Micky van de Ven (Netherlands) is shown the yellow card for a bad foul.
760425,90'+7',End Regular Time,,,
760423,,Kickoff,,,First Half begins.
760423,20',Start Delay,Ecuador,,Delay in match because of an injury Moisés Caicedo (Ecuador).
760423,20',Start Delay,Ivory Coast,,
760423,20',End Delay,Ecuador,,Delay over. They are ready to continue.
760423,20',End Delay,Ivory Coast,,
760423,24',Start Delay,Ivory Coast,,Delay in match for a drinks break.
760423,24',Start Delay,Ecuador,,Delay in match for a drinks break.
760423,27',End Delay,Ivory Coast,,Delay over. They are ready to continue.
760423,27',End Delay,Ecuador,,Delay over. They are ready to continue.
760423,28',Yellow Card,Ivory Coast,Seko Fofana,Seko Fofana (Côte d'Ivoire) is shown the yellow card for a bad foul.
760423,38',Yellow Card,Ivory Coast,Franck Kessié,Franck Kessie (Côte d'Ivoire) is shown the yellow card for a bad foul.
760423,40',Yellow Card,Ivory Coast,Guela Doué,Guéla Doué (Côte d'Ivoire) is shown the yellow card for a bad foul.
760423,45'+5',Halftime,,,
760423,45',Start 2nd Half,,,
760423,56',Substitution,Ecuador,Nilson Angulo,"Substitution, Ecuador. Nilson Angulo replaces Alan Minda."
760423,56',Substitution,Ivory Coast,Ange-Yoan Bonny,"Substitution, Côte d'Ivoire. Ange-Yoan Bonny replaces Elye Wahi."
760423,56',Substitution,Ivory Coast,Amad Diallo,"Substitution, Côte d'Ivoire. Amad Diallo replaces Bazoumana Touré."
760423,62',Substitution,Ecuador,Jackson Porozo,"Substitution, Ecuador. Jackson Porozo replaces Alan Franco."
760423,62',Substitution,Ecuador,Ángelo Preciado,"Substitution, Ecuador. Ángelo Preciado replaces John Yeboah."
760423,69',Start Delay,Ecuador,,Delay in match for a drinks break.
760423,69',Start Delay,Ivory Coast,,
760423,72',End Delay,Ecuador,,Delay over. They are ready to continue.
760423,72',End Delay,Ivory Coast,,
760423,73',Yellow Card,Ecuador,Jackson Porozo,Jackson Porozo (Ecuador) is shown the yellow card for a bad foul.
760423,77',Substitution,Ivory Coast,Ibrahim Sangaré,"Substitution, Côte d'Ivoire. Ibrahim Sangaré replaces Seko Fofana."
760423,77',Substitution,Ivory Coast,Christ Inao Oulaï,"Substitution, Côte d'Ivoire. Christ Inao Oulaï replaces Nicolas Pépé."
760423,77',Substitution,Ecuador,Kevin Rodríguez,"Substitution, Ecuador. Kevin Rodríguez replaces Enner Valencia."
760423,83',Start Delay,Ecuador,,Delay in match because of an injury Joel Ordóñez (Ecuador).
760423,83',Start Delay,Ivory Coast,,
760423,84',End Delay,Ecuador,,Delay over. They are ready to continue.
760423,84',End Delay,Ivory Coast,,
760423,89',Substitution,Ivory Coast,Odilon Kossounou,"Substitution, Côte d'Ivoire. Odilon Kossounou replaces Guéla Doué."
760423,90',Goal,Ivory Coast,Amad Diallo,"Goal! Côte d'Ivoire 1, Ecuador 0. Amad Diallo (Côte d'Ivoire) left footed shot from the centre of the box to the bottom left corner. Assisted by Wilfried Singo."
760423,90'+9',End Regular Time,,,"Second Half ends, Côte d'Ivoire 1, Ecuador 0."
760424,,Kickoff,,,
760424,6',Start Delay,Sweden,,Delay in match (Sweden).
760424,6',Start Delay,Tunisia,,
760424,6',End Delay,Sweden,,Delay over. They are ready to continue.
760424,6',End Delay,Tunisia,,
760424,7',Goal,Sweden,Yasin Ayari,"Goal! Sweden 1, Tunisia 0. Yasin Ayari (Sweden) right footed shot from outside the box to the top right corner."
760424,22',Start Delay,Sweden,,Delay in match for a drinks break.
760424,22',Start Delay,Tunisia,,
760424,26',End Delay,Sweden,,Delay over. They are ready to continue.
760424,26',End Delay,Tunisia,,
760424,30',Goal,Sweden,Alexander Isak,"Goal! Sweden 2, Tunisia 0. Alexander Isak (Sweden) right footed shot from outside the box to the bottom right corner. Assisted by Viktor Gyökeres following a fast break."
760424,43',Goal - Header,Tunisia,Omar Rekik,"Goal! Sweden 2, Tunisia 1. Omar Rekik (Tunisia) header from the centre of the box to the bottom left corner. Assisted by Hannibal Mejbri with a cross."
760424,45'+4',Halftime,,,"First Half ends, Sweden 2, Tunisia 1."
760424,45',Start 2nd Half,,,
760424,54',Yellow Card,Tunisia,Rani Khedira,Rani Khedira (Tunisia) is shown the yellow card for a bad foul.
760424,59',Goal,Sweden,Viktor Gyökeres,"Goal! Sweden 3, Tunisia 1. Viktor Gyökeres (Sweden) right footed shot from the centre of the box to the bottom left corner. Assisted by Alexander Isak."
760424,64',Start Delay,Sweden,,Delay in match because of an injury Gabriel Gudmundsson (Sweden).
760424,64',Start Delay,Tunisia,,
760424,65',Substitution,Sweden,Elliot Stroud,"Substitution, Sweden. Elliot Stroud replaces Gabriel Gudmundsson because of an injury."
760424,65',Substitution,Sweden,Lucas Bergvall,"Substitution, Sweden. Lucas Bergvall replaces Benjamin Nygren."
760424,65',End Delay,Sweden,,Delay over. They are ready to continue.
760424,65',End Delay,Tunisia,,
760424,69',Start Delay,Tunisia,,Delay in match for a drinks break.
760424,69',Start Delay,Sweden,,Delay in match for a drinks break.
760424,71',End Delay,Sweden,,Delay over. They are ready to continue.
760424,71',End Delay,Tunisia,,Delay over. They are ready to continue.
760424,72',Substitution,Tunisia,Elias Achouri,"Substitution, Tunisia. Elias Achouri replaces Ellyes Skhiri."
760424,72',Substitution,Tunisia,Sebastian Tounekti,"Substitution, Tunisia. Sebastian Tounekti replaces Elias Saad."
760424,72',Substitution,Tunisia,Mohamed Hadj Mahmoud,"Substitution, Tunisia. Hadj Mahmoud replaces Yan Valery."
760424,83',Substitution,Tunisia,Ismaël Gharbi,"Substitution, Tunisia. Ismaël Gharbi replaces Rani Khedira."
760424,84',Substitution,Tunisia,Firas Chaouat,"Substitution, Tunisia. Firas Chaouat replaces Anis Ben Slimane."
760424,84',Substitution,Sweden,Mattias Svanberg,"Substitution, Sweden. Mattias Svanberg replaces Jesper Karlström."
760424,84',Goal,Sweden,Mattias Svanberg,"Goal! Sweden 4, Tunisia 1. Mattias Svanberg (Sweden) right footed shot from the centre of the box to the centre of the goal. Assisted by Alexander Isak following a set piece situation.Goal awarded following VAR Review."
760424,86',Start Delay,Sweden,,
760424,86',End Delay,Sweden,,
760424,90',Substitution,Sweden,Anthony Elanga,"Substitution, Sweden. Anthony Elanga replaces Alexander Isak."
760424,90'+1',Substitution,Sweden,Daniel Svensson,"Substitution, Sweden. Daniel Svensson replaces Alexander Bernhardsson."
760424,90'+6',Goal,Sweden,Yasin Ayari,"Goal! Sweden 5, Tunisia 1. Yasin Ayari (Sweden) right footed shot from outside the box to the bottom left corner. Assisted by Lucas Bergvall."
760424,90'+7',End Regular Time,,,"Second Half ends, Sweden 5, Tunisia 1."
760428,,Kickoff,,,First Half begins.
760428,4',Start Delay,Spain,,
760428,4',End Delay,Spain,,
760428,16',Yellow Card,Cape Verde,Sidny Lopes Cabral,Sidny Cabral (Cabo Verde) is shown the yellow card for a bad foul.
760428,23',Start Delay,Spain,,Delay in match for a drinks break.
760428,23',Start Delay,Cape Verde,,
760428,26',End Delay,Spain,,Delay over. They are ready to continue.
760428,26',End Delay,Cape Verde,,
760428,45'+5',Halftime,,,
760428,45',Start 2nd Half,,,
760428,61',Substitution,Cape Verde,Willy Semedo,"Substitution, Cabo Verde. Willy Semedo replaces Jovane Cabral because of an injury."
760428,61',Substitution,Cape Verde,Deroy Duarte,"Substitution, Cabo Verde. Deroy Duarte replaces Laros Duarte."
760428,61',Substitution,Cape Verde,Nuno da Costa,"Substitution, Cabo Verde. Nuno da Costa replaces Dailon Livramento."
760428,65',Start Delay,Spain,,Delay in match because of an injury Aymeric Laporte (Spain).
760428,65',Start Delay,Cape Verde,,
760428,65',End Delay,Spain,,Delay over. They are ready to continue.
760428,65',End Delay,Cape Verde,,
760428,68',Start Delay,Spain,,Delay in match for a drinks break.
760428,68',Start Delay,Cape Verde,,
760428,71',End Delay,Spain,,Delay over. They are ready to continue.
760428,71',End Delay,Cape Verde,,
760428,71',Substitution,Spain,Mikel Merino,"Substitution, Spain. Mikel Merino replaces Fabián Ruiz."
760428,71',Substitution,Spain,Lamine Yamal,"Substitution, Spain. Lamine Yamal replaces Gavi."
760428,76',Substitution,Cape Verde,João Paulo,"Substitution, Cabo Verde. João Paulo replaces Sidny Cabral."
760428,79',Substitution,Cape Verde,Telmo Arcanjo,"Substitution, Cabo Verde. Telmo Arcanjo replaces Jamiro Monteiro."
760428,81',Substitution,Spain,Dani Olmo,"Substitution, Spain. Dani Olmo replaces Ferran Torres."
760428,81',Start Delay,Spain,,
760428,81',End Delay,Spain,,
760428,87',Substitution,Spain,Nico Williams,"Substitution, Spain. Nico Williams replaces Rodri."
760428,90'+3',Yellow Card,Spain,Pedri,Pedri (Spain) is shown the yellow card for a bad foul.
760428,90'+6',End Regular Time,,,
760426,,Kickoff,,,
760426,12',Start Delay,Belgium,,
760426,12',End Delay,Belgium,,
760426,13',Yellow Card,Egypt,Marawan Attia,Marwan Attia (Egypt) is shown the yellow card for a bad foul.
760426,14',Yellow Card,Belgium,Timothy Castagne,Timothy Castagne (Belgium) is shown the yellow card for a bad foul.
760426,20',Goal,Egypt,Emam Ashour,"Goal! Belgium 0, Egypt 1. Emam Ashour (Egypt) right footed shot from outside the box to the bottom left corner. Assisted by Mohamed Salah."
760426,22',Start Delay,Egypt,,Delay in match for a drinks break.
760426,22',Start Delay,Belgium,,
760426,25',End Delay,Egypt,,Delay over. They are ready to continue.
760426,25',End Delay,Belgium,,
760426,34',Yellow Card,Egypt,Ahmed Fatouh,Ahmed Fatouh (Egypt) is shown the yellow card for a bad foul.
760426,45'+5',Halftime,,,"First Half ends, Belgium 0, Egypt 1."
760426,45',Start 2nd Half,,,
760426,56',Substitution,Belgium,Nicolas Raskin,"Substitution, Belgium. Nicolas Raskin replaces Timothy Castagne."
760426,56',Substitution,Belgium,Maxim De Cuyper,"Substitution, Belgium. Maxim De Cuyper replaces Amadou Onana."
760426,66',Substitution,Belgium,Romelu Lukaku,"Substitution, Belgium. Romelu Lukaku replaces Charles De Ketelaere."
760426,66',Own Goal,Belgium,Mohamed Hany,"Own Goal by Mohamed Hany, Egypt. Belgium 1, Egypt 1."
760426,67',Start Delay,Belgium,,Delay in match for a drinks break.
760426,67',Start Delay,Egypt,,Delay in match for a drinks break.
760426,70',End Delay,Belgium,,Delay over. They are ready to continue.
760426,70',End Delay,Egypt,,Delay over. They are ready to continue.
760426,71',Substitution,Egypt,Ramy Rabia,"Substitution, Egypt. Ramy Rabia replaces Emam Ashour."
760426,75',Yellow Card,Belgium,Maxim De Cuyper,Maxim De Cuyper (Belgium) is shown the yellow card for a bad foul.
760426,76',Substitution,Egypt,Zizo,"Substitution, Egypt. Zizo replaces Mostafa Zico."
760426,76',Substitution,Egypt,Hamza Abdelkarim,"Substitution, Egypt. Hamza Abdelkarim replaces Mohamed Salah."
760426,86',Substitution,Belgium,Matias Fernandez-Pardo,"Substitution, Belgium. Matias Fernandez-Pardo replaces Jérémy Doku."
760426,86',Substitution,Belgium,Hans Vanaken,"Substitution, Belgium. Hans Vanaken replaces Kevin De Bruyne."
760426,88',Substitution,Egypt,Karim Hafez,"Substitution, Egypt. Karim Hafez replaces Ahmed Fatouh."
760426,88',Substitution,Egypt,Ibrahim Adel,"Substitution, Egypt. Ibrahim Adel replaces Hamdi Fathy."
760426,90'+6',End Regular Time,,,"Second Half ends, Belgium 1, Egypt 1."
760429,,Kickoff,,,
760429,23',Start Delay,Uruguay,,Delay in match for a drinks break.
760429,23',Start Delay,Saudi Arabia,,
760429,27',End Delay,Uruguay,,Delay over. They are ready to continue.
760429,27',End Delay,Saudi Arabia,,
760429,41',Goal,Saudi Arabia,Abdulelah Al-Amri,"Goal! Saudi Arabia 1, Uruguay 0. Abdulelah Al Amri (Saudi Arabia) right footed shot from very close range to the centre of the goal following a corner."
760429,44',Yellow Card,Saudi Arabia,Abdulelah Al-Amri,Abdulelah Al Amri (Saudi Arabia) is shown the yellow card for a bad foul.
760429,45'+5',Halftime,,,
760429,45',Substitution,Uruguay,Juan Manuel Sanabria,"Substitution, Uruguay. Juan Manuel Sanabria replaces Matías Viña."
760429,45',Substitution,Uruguay,Agustín Canobbio,"Substitution, Uruguay. Agustín Canobbio replaces Darwin Núñez."
760429,45',Start 2nd Half,,,"Second Half begins Saudi Arabia 1, Uruguay 0."
760429,61',Start Delay,Saudi Arabia,,Delay in match because of an injury Mohammed Al Owais (Saudi Arabia).
760429,61',Start Delay,Uruguay,,
760429,63',End Delay,Saudi Arabia,,Delay over. They are ready to continue.
760429,63',End Delay,Uruguay,,
760429,63',Substitution,Saudi Arabia,Nasser Al-Dawsari,"Substitution, Saudi Arabia. Nasser Al Dawsari replaces Musab Al Juwayr."
760429,69',Start Delay,Uruguay,,Delay in match for a drinks break.
760429,69',Start Delay,Saudi Arabia,,
760429,72',End Delay,Uruguay,,Delay over. They are ready to continue.
760429,72',End Delay,Saudi Arabia,,
760429,72',Substitution,Uruguay,Nicolás de la Cruz,"Substitution, Uruguay. Nicolás de la Cruz replaces Manuel Ugarte."
760429,80',Goal,Uruguay,Maxi Araújo,"Goal! Saudi Arabia 1, Uruguay 1. Maxi Araújo (Uruguay) left footed shot from the left side of the six yard box to the bottom left corner."
760429,81',Substitution,Uruguay,Brian Rodríguez,"Substitution, Uruguay. Brian Rodríguez replaces Maxi Araújo."
